epoch,caudal,eyeL,eyeR,head,loss,lr,nose,spine1,spine2,tail,val_caudal,val_eyeL,val_eyeR,val_head,val_loss,val_nose,val_spine1,val_spine2,val_tail
10,0.0026445877738296986,0.001137337414547801,0.001083838171325624,0.00029559218091890216,0.0014562957221642137,1e-04,0.001038207090459764,0.001163346809335053,0.0020673105027526617,0.002220145193859935,0.0025223896373063326,0.0008408137364313006,0.0007131188176572323,0.00022970901045482606,0.0014227391220629215,0.0014590795617550611,0.001408976735547185,0.0022803463507443666,0.00192747893743217
11,0.002657076343894005,0.00139480025973171,0.0014125524321570992,0.0002845046401489526,0.0015225884271785617,1e-04,0.0009413910447619855,0.001151988748461008,0.002007816918194294,0.0023305790964514017,0.0025842587929219007,0.0008623688481748104,0.0006705204723402858,0.00025017274310812354,0.001398178399540484,0.001178226200863719,0.0014555698726326227,0.0021799695678055286,0.002004340523853898
12,0.002452449407428503,0.0011441829847171903,0.0011200853623449802,0.00028994635795243084,0.0013888637768104672,1e-04,0.0009224106324836612,0.001104120397940278,0.002001688815653324,0.0020760302431881428,0.002509562997147441,0.0006455933325923979,0.000649222347419709,0.00028321699937805533,0.0013470319099724293,0.0012097113067284226,0.0013994111213833094,0.0021019410341978073,0.001977595966309309
13,0.0023004792165011168,0.0010464198421686888,0.0010171139147132635,0.00021807514713145792,0.0012839375995099545,1e-04,0.0007858933531679213,0.0009928783401846886,0.0018711246084421873,0.0020395151805132627,0.002274692291393876,0.0006345006404444575,0.000658152683172375,0.00018978994921781123,0.0013306511100381613,0.0012192381545901299,0.0016301947180181742,0.0022594728507101536,0.0017791672144085169
14,0.0020247441716492176,0.0010690501658245921,0.00108687998726964,0.00022245646687224507,0.001208002562634647,1e-04,0.0007777970749884844,0.0009709945879876614,0.0016623592237010598,0.001849736669100821,0.002223369898274541,0.0007122861570678651,0.000660083896946162,0.00022179218649398535,0.0012025709729641676,0.001089405850507319,0.0012030928628519177,0.0018803545972332358,0.001630181446671486
15,0.0020793285220861435,0.001068283338099718,0.0010693813674151897,0.0002129350177710876,0.0012598414905369282,1e-04,0.0008203160250559449,0.0010398976737633348,0.0018239885102957487,0.0019646035507321358,0.0019975064788013697,0.00064033642411232,0.00061096774879843,0.00020313476852606982,0.0012139976024627686,0.0012065861374139786,0.0014385716058313847,0.0023183398880064487,0.0012965360656380653
16,0.001942298375070095,0.0012642330257222056,0.0012561129406094551,0.0002685651706997305,0.0012501850724220276,1e-04,0.0007409173995256424,0.0009979659225791693,0.0016322904266417027,0.0018990949029102921,0.002169837011024356,0.0009119490860030055,0.0008409811416640878,0.00026635892572812736,0.001299578696489334,0.0011752714635804296,0.0013760464498773217,0.0021628006361424923,0.0014933841302990913
17,0.0017660175217315555,0.000946983986068517,0.000947914260905236,0.0002022573899012059,0.0010663530556485057,1e-04,0.0006807390600442886,0.0008767337421886623,0.0014318297617137432,0.001678347704000771,0.0020638159476220608,0.0005847580614499748,0.0005646363133564591,0.0001884733937913552,0.0011728617828339338,0.0011057968949899077,0.001293969457037747,0.0016541981603950262,0.0019272457575425506
18,0.0016564257675781846,0.0010012735147029161,0.0010025007650256157,0.0002022740081883967,0.001064426265656948,1e-04,0.0006248513818718493,0.0009059926960617304,0.0014905408024787903,0.001631550956517458,0.002034743782132864,0.0005900380783714354,0.0005738350446335971,0.00017902287072502077,0.0011578552657738328,0.001056951703503728,0.0013134392211213708,0.001968860160559416,0.0015459497226402164
19,0.0016209989553317428,0.0009821656858548522,0.0009818781400099397,0.0002204422780778259,0.001066444325260818,1e-04,0.0007229982293210924,0.0009563243365846574,0.001487541594542563,0.0015592043055221438,0.0020149159245193005,0.0005855089984834194,0.0005633705877698958,0.00018273384193889797,0.0011709537357091904,0.0009781785774976015,0.001301319687627256,0.002237264532595873,0.001504336716607213
20,0.0015460822032764554,0.0009067553910426795,0.0009009665227495134,0.00019564971444197,0.0010114648612216115,1e-04,0.0006276428466662765,0.0009193679434247315,0.0014770671259611845,0.0015181867638602853,0.0021346844732761383,0.0005491953343153,0.0005476878141053021,0.0001767745561664924,0.0011508443858474493,0.0009676675545051694,0.0013731966027989984,0.0018618280300870538,0.0015957190189510584
21,0.0016063780058175325,0.0010807093931362033,0.0010698598343878984,0.0001897674665087834,0.0010718211997300386,1e-04,0.0007075819303281605,0.000976921059191227,0.0015177603345364332,0.0014255893183872104,0.0020688646472990513,0.0006270161829888821,0.0006868276977911592,0.00024981508613564074,0.0011953969951719046,0.001151615520939231,0.0015109832165762782,0.001894779852591455,0.0013732730876654387
22,0.0014043268747627735,0.0009171206038445234,0.000962652440648526,0.00018488876230549067,0.000952824717387557,1e-04,0.0005640771705657244,0.0008360251085832715,0.0012514723930507898,0.0015020347200334072,0.002225444419309497,0.000628520967438817,0.0007109892903827131,0.00019092930597253144,0.0012049772776663303,0.0011329957051202655,0.0013817960862070322,0.001954650040715933,0.0014144903980195522
23,0.0013114620232954621,0.0008680316968820989,0.0009027950000017881,0.00017572745855432004,0.0009304599952884018,1e-04,0.0005967136821709573,0.0008748866384848952,0.0013498412445187569,0.001364219351671636,0.00202486221678555,0.00042087718611583114,0.0005068404134362936,0.00016315544780809432,0.001016262685880065,0.0008451212197542191,0.0010386942885816097,0.0016184387495741248,0.0015121104661375284
24,0.0012661688961088657,0.0008019068045541644,0.0008131994982250035,0.00016635115025565028,0.0008482256671413779,1e-04,0.0005052319611422718,0.0007688255864195526,0.0011833778116852045,0.0012807413004338741,0.002138665644451976,0.0005005898419767618,0.0004467329999897629,0.00017147889593616128,0.0010751623194664717,0.0008385488763451576,0.0011836584890261292,0.001763522275723517,0.0015581001061946154
25,0.0011870055459439754,0.0009544500499032438,0.000946808373555541,0.00019211546168662608,0.0008634573314338923,1e-04,0.0005153876845724881,0.0007783358450978994,0.0011648510117083788,0.0011687037767842412,0.0020072050392627716,0.0006018209387548268,0.0006446175975725055,0.00016768337809480727,0.0011670549865812063,0.0011596495751291513,0.0012556456495076418,0.001849171705543995,0.0016506453976035118
26,0.0011350036365911365,0.000938435026910156,0.0009267812711186707,0.0001696736871963367,0.0008666854118928313,1e-04,0.0005491985357366502,0.00084442034130916,0.001265196013264358,0.0011047761654481292,0.001703348709270358,0.000573696568608284,0.000591333257034421,0.00018798398377839476,0.0010410055983811617,0.0009879478020593524,0.0012369947507977486,0.0018384853610768914,0.001208254136145115
27,0.0010384692577645183,0.0009341450640931726,0.0009705726988613605,0.00016319034330081195,0.0008280330221168697,1e-04,0.0004936061450280249,0.0007911545690149069,0.0011496328515931964,0.001083490438759327,0.0018632750725373626,0.0008054884383454919,0.000816201907582581,0.00031915842555463314,0.0011634723050519824,0.0010545714758336544,0.0012877447297796607,0.0016076338943094015,0.001553703797981143
28,0.0010645744623616338,0.0008188261999748647,0.0008206692291423678,0.0001622559066163376,0.0007949062273837626,1e-04,0.0005041691474616528,0.0007751247030682862,0.001188728609122336,0.0010248986072838306,0.0016868222737684846,0.0005439980886876583,0.0004959477810189128,0.00015307453577406704,0.0009696480701677501,0.0008641429012641311,0.0010557681089267135,0.0016333957901224494,0.0013240339467301965
29,0.0010005137883126736,0.0008736035088077188,0.0008588052587583661,0.00015294669719878584,0.000747097481507808,1e-04,0.0004162545083090663,0.0006965847569517791,0.0009987499797716737,0.0009793215431272984,0.0017334778094664216,0.0005300894845277071,0.000520833651535213,0.00014153374650049955,0.0009975264547392726,0.0009810598567128181,0.0012900924775749445,0.0014062864938750863,0.0013768370263278484
30,0.0009306123829446733,0.0008222066098824143,0.0008486150181852281,0.00013559871877077967,0.0007219433900900185,1e-04,0.0004558517539408058,0.0007379643502645195,0.0009719266090542078,0.000872771895956248,0.0017993415240198374,0.0005144710885360837,0.0004653082578442991,0.00013005486107431352,0.001022174023091793,0.0008810258586890996,0.0011321024503558874,0.001681224792264402,0.0015738619258627295
31,0.0008686186629347503,0.000829035066999495,0.0008264666539616883,0.00013665566802956164,0.0007146474672481418,1e-04,0.0004029814153909683,0.0007106948178261518,0.0010158271761611104,0.0009269020520150661,0.0022813319228589535,0.0005284189246594906,0.0005488322349265218,0.00013188978482503444,0.0011381463846191764,0.0008479473181068897,0.0010842583142220974,0.0018793840426951647,0.0018031079089269042
32,0.0008448682492598891,0.0007036273018456995,0.0007069787243381143,0.00013364868937060237,0.0006566857337020338,1e-04,0.00037218944635242224,0.0006699621444568038,0.0009595483425073326,0.0008626616909168661,0.0020020431838929653,0.0005051765474490821,0.000504752155393362,0.000136898088385351,0.0010509726125746965,0.0009770342148840427,0.0013234394136816263,0.0015015802346169949,0.001456856494769454
33,0.0007453635334968567,0.0007469710544683039,0.0007571104797534645,0.00011754365550586954,0.0006281379610300064,1e-04,0.0003791119088418782,0.0006363966385833919,0.0008832094608806074,0.0007593956543132663,0.0016283228760585189,0.00043063965858891606,0.0004917671903967857,0.0001098986467695795,0.000939715770073235,0.0008971872739493847,0.001227476168423891,0.0015055837575346231,0.0012268491555005312
34,0.0008035935461521149,0.0007885168306529522,0.0008133967057801783,0.00013113005843479186,0.0006707899156026542,1e-04,0.00039370820741169155,0.0006954297423362732,0.0009573813294991851,0.0007831637631170452,0.0016648154705762863,0.00043530971743166447,0.0004981246893294156,0.0001548135478515178,0.0009445586474612355,0.000871871248818934,0.0010726586915552616,0.0014181165024638176,0.0014407577691599727
35,0.0008153744274750352,0.0009714691550470889,0.0009686134872026742,0.0001226415333803743,0.0007020056364126503,1e-04,0.00038260166184045374,0.0006916051497682929,0.0009216003818437457,0.0007421368500217795,0.0017145229503512383,0.0008058915846049786,0.0008357480401173234,0.00014338799519464374,0.0010577664943411946,0.0009418561821803451,0.0011457905638962984,0.00157768779899925,0.0012972463155165315
36,0.0007375483983196318,0.0005922010168433189,0.0005992415826767683,0.00011891897884197533,0.0006026846240274608,1e-04,0.0004089609137736261,0.0006828084588050842,0.0010092270094901323,0.0006725703715346754,0.0018269304418936372,0.0007104520918801427,0.0006428550696000457,0.00023537415836472064,0.0010567570570856333,0.0010386655339971185,0.0011497429804876447,0.0014857570640742779,0.0013642774429172277
37,0.0008560346905142069,0.000823755981400609,0.0008363672532141209,0.00012794714712072164,0.0006899610161781311,1e-04,0.0004022494831588119,0.0006967135705053806,0.0009835250675678253,0.0007930943393148482,0.0016674452926963568,0.0005170745425857604,0.0005433749174699187,0.00010248634498566389,0.0009352784836664796,0.0007829886162653565,0.0010543925454840064,0.0013409528182819486,0.0014735108707100153
38,0.0007150997989811003,0.0007656214875169098,0.0007903179503045976,0.00011242929758736864,0.0006175079033710063,1e-04,0.0003648374986369163,0.000655908661428839,0.0009018421988002956,0.0006340054678730667,0.0016480984631925821,0.0004911822034046054,0.0005154254613444209,0.00017193914391100407,0.0010028076358139515,0.000790499325376004,0.001293159555643797,0.001620098715648055,0.0014920574612915516
39,0.0007115589105524123,0.0007088743150234222,0.0007058129995130002,0.0001250507921213284,0.0006087037036195397,1e-04,0.0003759307146538049,0.0006490673986263573,0.0008617665735073388,0.0007315674447454512,0.0015603508800268173,0.00043580643250606954,0.00048497895477339625,0.00012577720917761326,0.0008733711438253522,0.0008575262618251145,0.0009980335598811507,0.0013770500663667917,0.0011474445927888155
40,0.0006984868668951094,0.0007254009833559394,0.0007284613093361259,0.00010275097884004936,0.000598101643845439,1e-04,0.00040914773126132786,0.0006563807255588472,0.0008872212492860854,0.0005769624258391559,0.0017162940930575132,0.00044918005005456507,0.00048042437992990017,0.00010767330968519673,0.0009323974372819066,0.0009053138201124966,0.0011007284047082067,0.0015618696343153715,0.001137693296186626
41,0.0007038851617835462,0.0008171696681529284,0.0008116156095638871,0.00011585167521843687,0.0006059823790565133,1e-04,0.0003350315964780748,0.0006089344387874007,0.000839084736071527,0.0006162847275845706,0.0015507253119722009,0.0006422389415092766,0.0005740925553254783,0.0001430424308637157,0.0009616878814995289,0.000830615870654583,0.0012105219066143036,0.001472235075198114,0.0012700300430878997
42,0.0007505856920033693,0.000781092036049813,0.00079464225564152,9.877939010038972e-05,0.0006227631820365787,1e-04,0.0003612112195696682,0.0006720859091728926,0.0008720895857550204,0.0006516181747429073,0.0015841331332921982,0.0005886621656827629,0.0005951543571427464,0.00012584941578097641,0.0009599738987162709,0.0010070169810205698,0.0012003527954220772,0.001462553977034986,0.00111606833525002
43,0.0006411527283489704,0.0005952417268417776,0.0006053629331290722,9.67473752098158e-05,0.0005429367884062231,1e-04,0.00035380851477384567,0.0006264165276661515,0.0008492720662616193,0.0005754912854172289,0.0016970227006822824,0.0004937360645271838,0.0005764079978689551,0.00010438418394187465,0.0009681161609478295,0.0009385904995724559,0.0011558299884200096,0.001417829073034227,0.0013611278263852
44,0.0006760282558389008,0.0006490072701126337,0.0006390698254108429,9.393571235705167e-05,0.0005325207603164017,1e-04,0.00031238229712471366,0.00059667689492926,0.0007149124285206199,0.0005781528889201581,0.0016484074294567108,0.0004644364526029676,0.0004918200429528952,9.886670159175992e-05,0.0009591312264092267,0.0007294195820577443,0.0011446588905528188,0.0015503285685554147,0.0015451125800609589
45,0.0005597299314104021,0.0006637918995693326,0.0006709855515509844,7.434158032992855e-05,0.0005076219094917178,5e-05,0.00028158328495919704,0.0005664312629960477,0.0007191206677816808,0.0005249921814538538,0.0015045036561787128,0.0004414594732224941,0.0004697712720371783,8.169221109710634e-05,0.0008746258681640029,0.0007265041349455714,0.0010611426550894976,0.0014604622265323997,0.0012514699483290315
46,0.0004892537253908813,0.0005761298816651106,0.0005916657391935587,7.278516568476334e-05,0.0004480274801608175,5e-05,0.0002467176236677915,0.0005115704843774438,0.0006408776971511543,0.0004552170867100358,0.0014411119045689702,0.00040782609721645713,0.00042788294376805425,7.902863580966368e-05,0.0008250743267126381,0.0007747838972136378,0.0010219881078228354,0.0013291249051690102,0.0011188470525667071
47,0.0005256481235846877,0.0005767883849330246,0.0005823570536449552,6.956861034268513e-05,0.0004655563388951123,5e-05,0.000281880988040939,0.0005355642642825842,0.0006772519554942846,0.00047539177467115223,0.0014408838469535112,0.0003974997962359339,0.00038555829087272286,7.381282921414822e-05,0.0008020818349905312,0.0006753125344403088,0.0010235592490062118,0.0013933569425716996,0.0010266700992360711
48,0.0004938121419399977,0.0007282283622771502,0.000763429852668196,7.814016134943813e-05,0.00048175922711379826,5e-05,0.0002600400766823441,0.00049924774793908,0.0005953292711637914,0.00043584543163888156,0.001459559891372919,0.0006792467320337892,0.0006370785413309932,9.185027738567442e-05,0.0009386251913383603,0.0008704039501026273,0.0011933345813304186,0.0013894655276089907,0.001188061200082302
49,0.0005010786699131131,0.0006083984044380486,0.0005900851683691144,6.843716255389154e-05,0.0004772093379870057,5e-05,0.00028756613028235734,0.0005916364025324583,0.0007167852018028498,0.0004536868364084512,0.001516382209956646,0.00046027396456338465,0.0004984969273209572,0.00010541170922806486,0.0008667772635817528,0.0008736698073334992,0.0010821062605828047,0.001318373717367649,0.0010795018170028925
50,0.0005120830028317869,0.0005215277196839452,0.0005214774864725769,6.875267717987299e-05,0.0004362387699075043,5e-05,0.00027038680855184793,0.0005141232977621257,0.0006367150926962495,0.00044484285172075033,0.001475248602218926,0.0005350332939997315,0.0006283639813773334,0.00010124567052116618,0.0009177518077194691,0.000894066586624831,0.0011647908249869943,0.0013138854410499334,0.0012293790932744741
51,0.0004940296057611704,0.000729861028958112,0.0007590363384224474,6.768722232664004e-05,0.0004895429592579603,5e-05,0.00027981484890915453,0.0005444761482067406,0.0006400480633601546,0.00040138975600712,0.001507631386630237,0.0005182648310437799,0.0005564046441577375,7.960003131302074e-05,0.0009099832968786359,0.000903500069398433,0.0011469379533082247,0.0013563469983637333,0.0012111803516745567
52,0.0004421304620336741,0.0004967157728970051,0.0005066419253125787,6.752544868504629e-05,0.0004004706861451268,5e-05,0.00024012174981180578,0.0004853161808568984,0.0005512661882676184,0.00041404739022254944,0.001569218235090375,0.0004902166547253728,0.0005754082812927663,8.032145706238225e-05,0.000931291957385838,0.0008307543466798961,0.0011846577981486917,0.0014051130274310708,0.001314643770456314
53,0.00047941310913302004,0.0005884614656679332,0.0006160371704027057,6.168452819110826e-05,0.000450770283350721,2.5e-05,0.00026594693190418184,0.0005356674082577229,0.0006522289477288723,0.0004067213158123195,0.0014449587324634194,0.0004528089484665543,0.0004891367862001061,7.460705819539726e-05,0.0008275718428194523,0.0006956715951673687,0.0010025331284850836,0.0012482181191444397,0.0012126399669796228
54,0.00043516684672795236,0.0005335740861482918,0.0005378929781727493,6.03899170528166e-05,0.00040697294753044844,2.5e-05,0.00023413420422002673,0.0004936275654472411,0.0005772130098193884,0.0003837838303297758,0.0014609313802793622,0.0004585252609103918,0.0005182405584491789,7.767190254526213e-05,0.0008631725795567036,0.0007945104734972119,0.0011762392241507769,0.0013126523699611425,0.0011066070292145014
55,0.0003753169148694724,0.0006049189832992852,0.0006253106403164566,5.658351437887177e-05,0.00040262029506266117,2.5e-05,0.00021125558123458177,0.00047074828762561083,0.0005302029312588274,0.0003466244670562446,0.0015521037857979536,0.00044639789848588407,0.0004959586658515036,7.726572948740795e-05,0.0008692358387634158,0.0007945630932226777,0.0010051956633105874,0.0012957996223121881,0.0012866025790572166
56,0.0003973196726292372,0.000492424238473177,0.0004956478369422257,5.734666410717182e-05,0.00038076643249951303,2.5e-05,0.00023131234047468752,0.0004600259708240628,0.0005433037877082825,0.0003687518183141947,0.0015019197016954422,0.000500083842780441,0.0005215978599153459,8.84255496202968e-05,0.0008612681995145977,0.0008309081895276904,0.0010668826289474964,0.0013370693195611238,0.001043257536366582
57,0.000362194114131853,0.0006440422148443758,0.0006437911069951952,5.8016274124383926e-05,0.00041278451681137085,2.5e-05,0.0002163039898732677,0.0004807345103472471,0.0005523763247765601,0.0003448163624852896,0.0016475850716233253,0.0005086948513053358,0.0005760077619925141,9.342537668999285e-05,0.0009483739850111306,0.0008676784345880151,0.0011603010352700949,0.0014669529628008604,0.001266344217583537
