"","track","ChaseID","minimum_vel","quantile25_vel","quantile50_vel","quantile75_vel","maximum_vel","mean_vel"
"1",0,1,0.00332469702894224,0.0692912117908318,5.64160492478675,5.680827867697,5.74768069757846,3.47062524187141
"2",0,2,0.000177484247865677,0.00840770152523455,0.033573541797659,0.050240203862448,80.997831533019,4.92820471160741
"3",0,3,0.000608778135035654,0.00961483260982185,0.0189367218488243,0.0392178702589545,0.0987799210174775,0.02446128871542
"4",0,4,0.00963959471045475,0.147015268443849,2.47032703457269,24.7226003604028,81.3998393351071,12.1599711026513
"5",0,5,2.1788047337937,23.4894525446034,70.0859091067895,346.508232662429,1090.9213805282,235.111386029431
"6",0,6,0.000198487201791539,0.0228813612033035,0.0472296625260233,0.137953959883229,9.47754566464932,0.699517471551958
"7",0,7,0.00172012695338167,0.0219353428221316,0.0360927204454731,0.0695559369030402,236.304527070787,35.5726135583606
"8",0,8,0.0181174874374038,32.6708185882506,429.685944333572,759.459223956726,1351.63371608005,451.854692754216
"9",0,9,0.00708007810568922,0.144233429803511,34.8415642688036,66.7156288572782,115.683484092294,40.2055480003928
"10",0,10,0.000672344106192657,0.00624672043331607,0.029454217296601,0.0522622140103133,2956.46802722034,223.092808026807
"11",0,11,0.0147209502672045,248.984698900967,535.988135003496,852.784814481664,2028.83456890389,627.571274621432
"12",0,12,0.186188075704268,44.4526525722224,204.594839755405,592.096475521128,1336.7836438154,361.526250943817
"13",0,13,4.16733364610068,46.84170715513,580.522090789464,2800.45297115661,5296.28624803569,1479.50664590401
"14",0,14,0.00462429807745614,0.0412476238649066,0.0817261969094622,65.5588203432899,330.076767325643,49.1476977595373
"15",0,15,0.000320012838188023,0.0519671606363065,0.117175917143054,0.212460959463102,54.6971390779902,2.82055883898919
"16",0,16,1.00281002209305,57.7417382990505,91.0462977552822,454.355326585639,785.229232945012,240.872128065361
"17",0,17,0.00454265834731965,2.34210057149708,96.023891777682,277.216759664616,1166.46833935778,228.666460723873
"18",0,18,0.000382744704324464,0.0359066175305212,30.1557784611414,62.7634308980933,90.0020302916131,32.9021914607533
"19",0,19,0.0198538610536852,20.1363398437383,134.054899100244,444.484363200669,1398.3535122509,368.114154823692
"20",0,20,0.00885181968988095,0.061377533711505,36.3088137246813,95.2627838239998,165.499739706624,51.4372590658276
"21",0,21,10.2130272323407,131.544944849327,401.294927183428,702.142533430959,3955.48012647362,808.317505747677
"22",0,22,0.000384185461773115,0.0149760791040751,0.0388361364463859,2.59685370371977,92.9493589783229,8.08613622619484
"23",0,23,0.00770697372451876,0.0213653971441161,0.037659340543218,0.0635311128565745,0.118763939472911,0.0449162000338645
"24",0,24,0.00062101428659983,0.0719396458023666,0.61953947039515,43.1750419512482,202.750538215936,33.9789773099788
"25",0,25,0.00106813015145182,0.0364021258423138,0.0967595018395365,430.570029292243,1522.71184236191,324.834179076622
"26",0,26,0.00259436667988389,0.0188267538364211,29.8284679800298,88.4098518551098,314.560924285068,69.8748264970144
"27",0,27,0.000155720869141951,0.0411794753781962,0.0979616353220065,22.0133729954225,47.0164283374295,11.9430720291715
"28",0,28,0.00122148636842132,0.0171709996690785,0.0545090772132667,0.0943124787849606,0.258329693235718,0.0668378595403397
"29",0,29,0.0520074277503151,6.18057409464806,42.924225866031,57.3140775287736,141.421113610735,42.6091992839862
"30",0,30,0.000994122044397364,0.029049192411905,0.0720245902677955,0.12487017910361,152.14169420488,24.7379305806694
"31",0,31,0.00108197705548158,0.0204070676221458,0.0338186333123166,261.036943209489,436.885161408194,108.21601271718
"32",0,32,0.0114317089267451,0.0512151215244099,0.233043813147747,25.3908612225447,424.273612172453,66.361709718336
"33",0,33,0.000379089265915691,0.0380026642653605,54.9822386363487,94.2458407789731,169.10802621017,58.5635672454576
"34",0,34,1.82627164678298,9.94524330366277,108.077663794162,528.36356128054,753.134266618629,260.220651548775
"35",0,35,0.419374712749979,3.2924557067523,9.95476321224862,26.8021577675784,79.0868997573796,19.2797571113142
"36",0,36,3.29922902955338,9.80878363047704,22.7020028317472,280.81883602609,602.153671590847,145.736377671501
"37",0,37,0.00739132991787597,0.0530487787032876,0.164644137016915,10.8246801055819,60.5738012428026,9.23010713794381
"38",0,38,5.63323502450586,36.6060116893584,46.048004743284,67.1209630614675,107.49858439062,51.9420931058316
"39",0,39,0.00250107041859335,0.0220536508659458,0.0859130570247268,0.82965391658532,1.6978080731367,0.436663889553592
"40",0,40,0.000348527007418691,0.0460240105311454,0.278933571599054,18.9831743698816,44.0313481981917,9.67111196119368
"41",0,41,0.00223749786778729,0.0262930141074129,0.0560002405450178,0.0889700998814033,0.163269052436817,0.0619475979587609
"42",0,42,0.281947120142536,11.5401408979776,14.4555829424213,20.9977447752093,47.8452559736372,19.5559357720934
"43",0,43,15.162208210894,81.6170540900947,94.3680284397014,158.434924281948,248.760705292371,121.171836849661
"44",0,44,0.0151611356671702,3.41582365870656,7.64689212756479,18.0912191259588,70.2328071091745,17.714505953627
"45",0,45,0.00400161727475262,0.0176942769112644,0.0540200332191001,0.137674097761419,11.9690493522884,0.924464136133561
"46",0,46,0.00557474886087178,0.0368810149523171,0.0616309652144029,82.9818246518324,128.14011103002,30.6056226806659
"47",0,47,0.000463285487395194,0.0183923533099459,0.048645668184084,5.70455442276553,5.77403203025907,2.72123394722482
"48",0,48,0.000953906223695268,0.0458179786810122,0.167654339213203,21.1685429708882,591.600498259066,71.4701268228448
"49",0,49,0.00819310917877603,52.4262809548514,208.688627615499,431.372503035197,1207.62498153762,328.773234630606
