epoch,caudal,eyeL,eyeR,head,loss,lr,nose,spine1,spine2,tail,val_caudal,val_eyeL,val_eyeR,val_head,val_loss,val_nose,val_spine1,val_spine2,val_tail
0,0.010287594050168991,0.009283815510571003,0.009175214916467667,0.0055309804156422615,0.009450756013393402,1e-04,0.011707784608006477,0.010343294590711594,0.015265817753970623,0.004011504352092743,0.010167315602302551,0.006230414379388094,0.006098710000514984,0.0016998384380713105,0.00650034099817276,0.008863399736583233,0.005340645555406809,0.010204161517322063,0.0033982403110712767
1,0.009808337315917015,0.005360759329050779,0.0053500402718782425,0.0010243074502795935,0.005754528101533651,1e-04,0.007111231796443462,0.004582448396831751,0.00863945484161377,0.0041596367955207825,0.009168307296931744,0.004751437343657017,0.004918060731142759,0.0007656660745851696,0.004560763482004404,0.005584987811744213,0.002870104508474469,0.005203567445278168,0.003223970765247941
2,0.008402887731790543,0.0035970471799373627,0.00383439427241683,0.000843547226395458,0.004176594316959381,1e-04,0.004570876248180866,0.0028212089091539383,0.005479977000504732,0.003862819168716669,0.00785066094249487,0.0026463449466973543,0.002794326515868306,0.0006328526651486754,0.00342198321595788,0.0031514682341367006,0.0029874746687710285,0.0038934280164539814,0.003419306827709079
3,0.006093709729611874,0.0017641090089455247,0.0018272888846695423,0.0006260675727389753,0.0028317798860371113,1e-04,0.0025772491935640574,0.002204913878813386,0.004100441467016935,0.003460460342466831,0.00511956587433815,0.002649962203577161,0.0024764835834503174,0.00043731258483603597,0.0024930790532380342,0.0019207090372219682,0.0016637247754260898,0.003227441105991602,0.0024494335521012545
4,0.004594204481691122,0.0013752407394349575,0.0013762947637587786,0.0004383305204100907,0.0021739781368523836,1e-04,0.0018188308458775282,0.0017992884386330843,0.0031104141380637884,0.0028792209923267365,0.003548098960891366,0.0021511169616132975,0.0022452042903751135,0.0004463100922293961,0.0020398146007210016,0.0014037188375368714,0.0014837110647931695,0.002922165673226118,0.0021181919146329165
5,0.003989714197814465,0.0011853381292894483,0.0011579738929867744,0.0003597069007810205,0.0018960776505991817,1e-04,0.0014411184238269925,0.0015058043645694852,0.0028383396565914154,0.0026906216517090797,0.0028460542671382427,0.0021934218239039183,0.002267228439450264,0.0006963485502637923,0.0020827141124755144,0.001454405253753066,0.00247100624255836,0.0029523198027163744,0.0017809269484132528
6,0.0036102314479649067,0.0012094142148271203,0.0011882652761414647,0.00036982959136366844,0.001775965210981667,1e-04,0.0012977394508197904,0.0014386445982381701,0.0025778021663427353,0.002515795174986124,0.0043818168342113495,0.002067293506115675,0.002170942723751068,0.0003831351059488952,0.0021943363826721907,0.0012045585317537189,0.0015937412390485406,0.003056988585740328,0.0026962142437696457
7,0.0034956014715135098,0.0011057613883167505,0.0010490871500223875,0.00031489916727878153,0.0016726544126868248,1e-04,0.0012191415298730135,0.0013090182328596711,0.002425875049084425,0.0024618508759886026,0.0032973852939903736,0.002095622243359685,0.0022216651123017073,0.0003768443129956722,0.0019119571661576629,0.0012394499499350786,0.001283874618820846,0.0028583474922925234,0.0019224669085815549
8,0.0031473159324377775,0.0010064694797620177,0.0009695811313576996,0.000296299927867949,0.0015249617863446474,1e-04,0.0010790715459734201,0.0011961651034653187,0.00213842885568738,0.0023663637693971395,0.002924720523878932,0.0018473517848178744,0.0019703502766788006,0.0003500411694403738,0.0016622772673144937,0.0009511583484709263,0.001053891028277576,0.00231219083070755,0.0018885120516642928
9,0.003055046545341611,0.0009648821433074772,0.0009443648741580546,0.0002636330318637192,0.0014734237920492887,1e-04,0.0009862470906227827,0.0011831168085336685,0.0020720523316413164,0.0023180388379842043,0.0026801680214703083,0.0020080890972167253,0.0019399471348151565,0.00036348780849948525,0.0016208536690101027,0.0010275553213432431,0.0012539979070425034,0.001953802304342389,0.0017397839110344648
10,0.002761595183983445,0.0009317421936430037,0.0008769994601607323,0.0002323101944057271,0.0013537898194044828,1e-04,0.0009524045162834227,0.0010617062216624618,0.0018895225366577506,0.002124037593603134,0.0027402297127991915,0.0015985883073881269,0.0017894143238663673,0.0001939015492098406,0.0016050783451646566,0.0010856144363060594,0.001268447726033628,0.0026152648497372866,0.0015491630183532834
11,0.002617583377286792,0.0009296622010879219,0.0009199025225825608,0.00024116072745528072,0.0013186585856601596,1e-04,0.0009396769455634058,0.001066806958988309,0.0018330062739551067,0.002001464134082198,0.002182337688282132,0.0020579148549586535,0.0020963014103472233,0.00026439191424287856,0.0015331184258684516,0.001064817770384252,0.0011696440633386374,0.002065496752038598,0.0013640419347211719
12,0.002361009130254388,0.0008163703605532646,0.0007952580926939845,0.00019293275545351207,0.0011939029209315777,1e-04,0.0007980077061802149,0.0009794828947633505,0.0016542348312214017,0.001953929429873824,0.0020087796729058027,0.0018956398125737906,0.0019971078727394342,0.00024330431187991053,0.001400499022565782,0.0009220619685947895,0.0011128968326374888,0.0018883674638345838,0.0011358350748196244
13,0.0023019162472337484,0.0008192611858248711,0.0007973124738782644,0.0001972572790691629,0.0011729324469342828,1e-04,0.0008058364619500935,0.0009364971192553639,0.0015969827072694898,0.0019283959409222007,0.0024517530109733343,0.0021689648274332285,0.0020236170385032892,0.00037654844345524907,0.001605698256753385,0.0011798922205343843,0.0011034521739929914,0.001993387471884489,0.0015479711582884192
14,0.0023520267568528652,0.0008599732536822557,0.0008284432697109878,0.00020501729159150273,0.0012095662532374263,1e-04,0.000855352496728301,0.0010176297510042787,0.001667421660386026,0.0018906636396422982,0.0019164931727573276,0.001797907636500895,0.002016995567828417,0.00017793328152038157,0.0013545425608754158,0.0010602230904623866,0.0009374436340294778,0.0017642640741541982,0.0011650805827230215
15,0.0021008849143981934,0.0007543513784185052,0.0007623319397680461,0.000174113258253783,0.0010940139181911945,1e-04,0.0007774095283821225,0.000901559367775917,0.0014593342784792185,0.0018221266800537705,0.001815787167288363,0.001857310184277594,0.0019649334717541933,0.00013886098167859018,0.0013119337381795049,0.0008534915396012366,0.0009313766495324671,0.0017036998178809881,0.001230008085258305
16,0.002107772510498762,0.0007909443811513484,0.000792238162830472,0.00016897667956072837,0.0011275684228166938,1e-04,0.0008313216967508197,0.0009704414987936616,0.0015733171021565795,0.0017855353653430939,0.002348738256841898,0.00171893450897187,0.0018417129758745432,0.00017443143588025123,0.0013474446022883058,0.0008211057865992188,0.0008417327189818025,0.0015353269409388304,0.0014975732192397118
17,0.0019644962158054113,0.0007490842835977674,0.0007490529678761959,0.00016732170479372144,0.0010405777720734477,1e-04,0.0007241680868901312,0.0008804022800177336,0.001409958116710186,0.0016801344463601708,0.0020737519953399897,0.0018749654991552234,0.0020151901990175247,0.00014344141527544707,0.001373370992951095,0.000909424910787493,0.0009645817917771637,0.0017976857488974929,0.0012079220032319427
18,0.0018530800007283688,0.0007179486565291882,0.000715800269972533,0.00016477826284244657,0.00098558166064322,1e-04,0.000689122942276299,0.0008307460811920464,0.0013054762966930866,0.001607703510671854,0.001639275113120675,0.001960951602086425,0.0017993880901485682,0.0003194644523318857,0.0012684081448242068,0.000930231180973351,0.0009069829829968512,0.0015013174852356315,0.0010896524181589484
19,0.0018092173850163817,0.0006970016984269023,0.0006923365872353315,0.00015132872795220464,0.0009540606406517327,1e-04,0.0006482517346739769,0.0008244534838013351,0.0012783699203282595,0.0015315276104956865,0.0017744164215400815,0.0017541282577440143,0.0018538690637797117,0.0001681896101217717,0.0012402429711073637,0.0007567254942841828,0.000764202035497874,0.0015693932073190808,0.0012810180196538568
20,0.0016620690003037453,0.0007021318306215107,0.0007129638688638806,0.00015623892250005156,0.0009379310649819672,1e-04,0.0006520531023852527,0.0008596020634286106,0.0012847157195210457,0.0014736733864992857,0.0016122469678521156,0.00165496242698282,0.00175444595515728,0.00013535120524466038,0.0011293115094304085,0.0006793244392611086,0.0007210864569060504,0.0013756122207269073,0.001101460657082498
21,0.0017200411530211568,0.0006986300577409565,0.000708917563315481,0.00016196066280826926,0.0009613390429876745,1e-04,0.0006652792217209935,0.0008834436303004622,0.0013877101009711623,0.0014647297793999314,0.0017312407726421952,0.001752079464495182,0.0018525532213971019,0.0001666108291829005,0.001228216220624745,0.0007800076273269951,0.00093561050016433,0.0016141533851623535,0.0009934746194630861
22,0.001541506266221404,0.0006544062052853405,0.0006631916621699929,0.00013385736383497715,0.0008696890436112881,1e-04,0.0005996513646095991,0.0007959177019074559,0.0012200905475765467,0.0013488916447386146,0.001844371436163783,0.001922042341902852,0.00190899393055588,0.00029956898652017117,0.0014101386768743396,0.0010037218453362584,0.0012111632386222482,0.0019360558362677693,0.001155191333964467
