epoch,caudal,eyeL,eyeR,head,loss,lr,nose,spine1,spine2,tail,val_caudal,val_eyeL,val_eyeR,val_head,val_loss,val_nose,val_spine1,val_spine2,val_tail
12,0.002613549120724201,0.0008808454149402678,0.0008936944650486112,0.00020064276759512722,0.0012840257259085774,1e-04,0.0009454289684072137,0.0010548174614086747,0.0018096271669492126,0.001873598899692297,0.002243942581117153,0.0018717447528615594,0.0017140049021691084,0.000214772459003143,0.0017438243376091123,0.0016553762834519148,0.002064336324110627,0.002675220835953951,0.0015111934626474977
13,0.002338624792173505,0.0008692570845596492,0.0008914802456274629,0.0001868626131908968,0.001167968730442226,1e-04,0.0008608220960013568,0.0009357335511595011,0.0015512988902628422,0.0017096687806770205,0.0022463365457952023,0.0011895098723471165,0.0009827644098550081,0.00017265576752834022,0.0013803037581965327,0.0014196266420185566,0.0012764433631673455,0.002072565723210573,0.0016825248021632433
14,0.002272418700158596,0.0008443331462331116,0.0008320392807945609,0.00019048986723646522,0.001156093436293304,1e-04,0.0007736796396784484,0.000975732400547713,0.0015490163350477815,0.0018110382370650768,0.002322016516700387,0.001833008835092187,0.0016518551856279373,0.0002225830394309014,0.0016116383485496044,0.0015500822337344289,0.0015135498251765966,0.00224041985347867,0.0015595877775922418
15,0.0022570337168872356,0.0007543298415839672,0.0007531868177466094,0.0001694554230198264,0.0011034052586182952,1e-04,0.0007358465809375048,0.0009131379192695022,0.0015166698722168803,0.0017275811405852437,0.0024752954486757517,0.0014674453996121883,0.0013014060677960515,0.00018707974231801927,0.0016368251526728272,0.0016231382032856345,0.0016521613579243422,0.0027361742686480284,0.0016518969787284732
16,0.0021347086876630783,0.0007993619074113667,0.0008282686467282474,0.0001557784271426499,0.0011030054884031415,1e-04,0.000751191982999444,0.0009237971971742809,0.001566186547279358,0.0016647451557219028,0.0021102414466440678,0.0018658196786418557,0.0015630166744813323,0.00015937499119900167,0.0016295644454658031,0.0016419222811236978,0.001735828584060073,0.0025320397689938545,0.0014282696647569537
17,0.002115338109433651,0.0007606805302202702,0.0007860988262109458,0.00014526743325404823,0.001030558836646378,1e-04,0.0006347873713821173,0.0008312678546644747,0.0013174302875995636,0.001653600251302123,0.0020555290393531322,0.0017509963363409042,0.0014953598147258162,0.00018136635480914265,0.0015168439131230116,0.0014247955987229943,0.0014464996056631207,0.002314990619197488,0.0014652115060016513
18,0.0019061886705458164,0.0007877297466620803,0.0007948000566102564,0.00015017777332104743,0.001018210081383586,1e-04,0.0007393435225822031,0.0008778500487096608,0.001302150310948491,0.0015874389791861176,0.001699059153907001,0.0011832601157948375,0.0011165797477588058,0.00013060777564533055,0.0012542222393676639,0.0012277873465791345,0.0013566598063334823,0.0021308199502527714,0.0011890027672052383
19,0.00202806293964386,0.0006785118021070957,0.0006997900200076401,0.0001501544174971059,0.0010113700991496444,1e-04,0.0007359060109592974,0.0008504200377501547,0.0013966504484415054,0.0015514654805883765,0.0017567214090377092,0.0015111257089301944,0.0015070532681420445,0.00017742672935128212,0.0013882690109312534,0.0012999429600313306,0.0013310929061844945,0.0021599812898784876,0.0013628053711727262
20,0.0017839389620348811,0.0006852122023701668,0.0006682593957521021,0.00014512156485579908,0.0009504440822638571,1e-04,0.0006898019928485155,0.0008731316193006933,0.0013270943891257048,0.0014309901744127274,0.002016633516177535,0.0017287650844082236,0.0015533118275925517,0.0002843238180503249,0.0015601370250806212,0.0016183388652279973,0.0016765149775892496,0.0023514290805906057,0.0012517761206254363
21,0.001754101598635316,0.0007663608412258327,0.0007741113076917827,0.00013586896238848567,0.0009549465030431747,1e-04,0.0006778629031032324,0.0008061497937887907,0.0012825948651880026,0.0014425220433622599,0.0016128822462633252,0.0014423747779801488,0.0013500157510861754,0.00012951780809089541,0.0012564515927806497,0.0012016650289297104,0.0012148695532232523,0.0018830623012036085,0.0012172223068773746
22,0.001667613280005753,0.0007555620977655053,0.0007846120861358941,0.00014142977306619287,0.0009437460685148835,1e-04,0.0007216212106868625,0.0008628371288068593,0.0012758160009980202,0.0013404764467850327,0.0018791857874020934,0.0014983928995206952,0.001279157935641706,0.0001491787697887048,0.0013460934860631824,0.001259275944903493,0.0013993054162710905,0.0022181172389537096,0.00108613190241158
23,0.001725788926705718,0.0007990553276613355,0.0008267093217000365,0.00012829732440877706,0.0009504396002739668,1e-04,0.0006392374634742737,0.0008505345904268324,0.001251803245395422,0.001382091548293829,0.0016485933447256684,0.001565800979733467,0.0013882529456168413,0.00015728865400888026,0.0013105677207931876,0.001345515833236277,0.0013077858602628112,0.001914843451231718,0.0011564575834199786
24,0.0013946162071079016,0.0005862826365046203,0.0005907689919695258,9.941557073034346e-05,0.0007723253220319748,5e-05,0.000543093541637063,0.0007027866668067873,0.0010667809983715415,0.0011948590399697423,0.0015532545512542129,0.0012521020835265517,0.0013504305388778448,0.00014029504382051528,0.0011921895202249289,0.001054083462804556,0.0012155541917309165,0.001780901220627129,0.0011908931192010641
25,0.0013773159589618444,0.0006426131003536284,0.0006608478142879903,9.50716421357356e-05,0.0007735069375485182,5e-05,0.0005387169076129794,0.0007034071604721248,0.0010255707893520594,0.001144513487815857,0.001381175359711051,0.001328625832684338,0.001196206663735211,8.698981400812045e-05,0.001058495487086475,0.0008938979008235037,0.0009216697653755546,0.001533174654468894,0.00112622301094234
26,0.0012199066113680601,0.0006023159949108958,0.0006402097642421722,8.782008080743253e-05,0.0007133499602787197,5e-05,0.0005115944659337401,0.0006653820746578276,0.0009592396090738475,0.0010203301208093762,0.0013471682323142886,0.001413698890246451,0.0012741991085931659,0.00011594403622439131,0.0011767385294660926,0.0010618253145366907,0.0012031752848997712,0.001911319443024695,0.0010865756776183844
27,0.0013439175672829151,0.0006264786352403462,0.0006081301253288984,9.918746945913881e-05,0.0007457666797563434,5e-05,0.00046261787065304816,0.0006891463417559862,0.0009786257287487388,0.001158028608188033,0.0017100740224123001,0.0016478811157867312,0.0014465866843238473,0.00012070645607309416,0.0013895302545279264,0.001351287355646491,0.001478534541092813,0.002282441593706608,0.0010787306819111109
28,0.0012680062791332603,0.0005241155158728361,0.0005342496442608535,8.61684893607162e-05,0.0007200165418908,5e-05,0.000544313748832792,0.0007303371676243842,0.0010334636317566037,0.001039477065205574,0.0014913935447111726,0.0014524093130603433,0.0010889433324337006,0.0001353651750832796,0.001192601164802909,0.0011768037220463157,0.0012007391778752208,0.0019017758313566446,0.001093377242796123
29,0.0011501805856823921,0.0006124054198153317,0.0006207807455211878,9.338773816125467e-05,0.0006881901645101607,5e-05,0.0004587247094605118,0.0006665762048214674,0.0009369925828650594,0.0009664730168879032,0.0012755061034113169,0.001269750646315515,0.0011362081859260798,0.00010172175825573504,0.001025994075462222,0.0009475462720729411,0.0009688874706625938,0.001721802051179111,0.00078652921365574
30,0.0012926057679578662,0.0005862508551217616,0.0006212288280948997,8.410467125941068e-05,0.0007231874042190611,5e-05,0.0005157770356163383,0.0006707142456434667,0.0010069452691823244,0.0010078701889142394,0.0021187798120081425,0.0012382599525153637,0.0010936204344034195,9.70573237282224e-05,0.0013562138192355633,0.001336417393758893,0.0013655716320499778,0.0022063737269490957,0.0013936274917796254
31,0.001210360205732286,0.0006262874812819064,0.0006522269104607403,9.7327669209335e-05,0.0007244804874062538,5e-05,0.0005012217443436384,0.0007250364287756383,0.0009730658493936062,0.0010103172389790416,0.001619152375496924,0.0015042474260553718,0.0013205071445554495,0.00010586382995825261,0.001258182106539607,0.0011662510223686695,0.0011139818234369159,0.0019930994603782892,0.0012423538137227297
32,0.0012567931553348899,0.0005623660981655121,0.0005888671148568392,8.562470611650497e-05,0.000698214687872678,5e-05,0.0005002749967388809,0.0006571038393303752,0.0009420934366062284,0.0009925944032147527,0.0014628305798396468,0.001422378933057189,0.001309509971179068,0.00011137447290821001,0.00115864013787359,0.0011034193448722363,0.0011683773482218385,0.0017510068137198687,0.0009402206051163375
33,0.0011561920400708914,0.000591016432736069,0.000600997474975884,9.489047806710005e-05,0.0006840621354058385,5e-05,0.0004541062517091632,0.0006556684384122491,0.000893566117156297,0.0010260597337037325,0.0017916123615577817,0.0016150211449712515,0.0014562661526724696,0.00014272202679421753,0.001447632908821106,0.0014028575969859958,0.0016448231181129813,0.0024002231657505035,0.0011275321012362838
34,0.0011012868490070105,0.0006590540870092809,0.0006906708003953099,8.675086428411305e-05,0.00069194077514112,5e-05,0.00046828234917484224,0.0006790555198676884,0.0009309516754001379,0.0009194758604280651,0.0014995743986219168,0.0014631139347329736,0.0013334067771211267,0.00011374577297829092,0.0011964270379394293,0.001126462477259338,0.0011427768040448427,0.0017983216093853116,0.0010940112406387925
35,0.0010402682237327099,0.00045731751015409827,0.0004600523679982871,7.160149834817275e-05,0.0005911050830036402,2.5e-05,0.00043178186751902103,0.0006116428994573653,0.0008679463062435389,0.0007882272475399077,0.001320014358498156,0.0013452223502099514,0.0012929246295243502,9.889519424177706e-05,0.0011657214490696788,0.0012072265380993485,0.0012792936759069562,0.0019446801161393523,0.0008375124889425933
36,0.0010133833857253194,0.0006729005835950375,0.0006924902554601431,7.383982301689684e-05,0.000647638167720288,2.5e-05,0.00041132033220492303,0.0006168587715364993,0.0008451401954516768,0.0008551712962798774,0.0014762358041480184,0.001447873655706644,0.0013540302170440555,0.00010662468412192538,0.0012233809102326632,0.0012390351621434093,0.0014642009045928717,0.0018150806427001953,0.000883964472450316
37,0.0009984606876969337,0.00044718445860780776,0.00046330480836331844,7.115089101716876e-05,0.0005777111509814858,2.5e-05,0.0004018382169306278,0.0006017253617756069,0.0008201756863854825,0.0008178491843864322,0.0015083145117387176,0.0013958890922367573,0.001269653090275824,8.87154892552644e-05,0.0011669333325698972,0.0010732156224548817,0.0011765863746404648,0.0018336762441322207,0.0009894155664369464
38,0.0009219569037668407,0.0005065952427685261,0.0005438131629489362,7.073027518345043e-05,0.0005865583661943674,2.5e-05,0.00044976340723223984,0.0006077911239117384,0.0008158527198247612,0.0007759637665003538,0.0017026998102664948,0.0014907104196026921,0.0013533139135688543,9.356706141261384e-05,0.0012865434400737286,0.0012593627907335758,0.0013581071980297565,0.0020221031736582518,0.0010124810505658388
39,0.0008920175023376942,0.0005638475413434207,0.0005489496979862452,7.072055450407788e-05,0.0005717183230444789,2.5e-05,0.0003972058475483209,0.000586038688197732,0.0008225847268477082,0.0006923809996806085,0.001364601543173194,0.0008880936075001955,0.0007027169922366738,9.592678543413058e-05,0.0010716066462919116,0.0012690231669694185,0.0013662670971825719,0.0019790646620094776,0.0009071576641872525
