"","ID","variable","value"
"85",2719,"V1",0.673968493938446
"86",2721,"V1",0.531696259975433
"87",2722,"V1",0.596335113048553
"88",2723,"V1",0.61622279882431
"89",2724,"V1",0.584040999412537
"90",2733,"V1",0.667544543743134
"91",2735,"V1",0.635881662368774
"92",2740,"V1",0.695864379405975
"93",2742,"V1",0.541745841503143
"94",2743,"V1",0.597203433513641
"95",2745,"V1",0.625967442989349
"96",2751,"V1",0.385078728199005
"97",2916,"V1",0.665574491024017
"98",2936,"V1",0.697521567344666
"99",2987,"V1",0.632687747478485
"100",3020,"V1",0.527250349521637
"101",3040,"V1",0.62970644235611
"102",3088,"V1",0.489502161741257
"103",3135,"V1",0.675800144672394
"104",3163,"V1",0.663670063018799
"105",3167,"V1",0.681062519550323
"106",3174,"V1",0.349927216768265
"107",3175,"V1",0.610801935195923
"108",3209,"V1",0.550292372703552
"109",3246,"V1",0.668165326118469
"110",3248,"V1",0.657210171222687
"111",3335,"V1",0.670499205589294
"112",3336,"V1",0.467766374349594
"113",3341,"V1",0.651019990444183
"114",3344,"V1",0.687543928623199
"115",3593,"V1",0.546641767024994
"116",3601,"V1",0.577027201652527
"117",3623,"V1",0.671425461769104
"118",3666,"V1",0.67880642414093
"119",3679,"V1",0.694992423057556
"120",3684,"V1",0.412113070487976
"121",3777,"V1",0.67163097858429
"122",3839,"V1",0.551212966442108
"123",3841,"V1",0.647266626358032
"124",3954,"V1",0.577525675296783
"125",3987,"V1",0.645398378372192
"126",3993,"V1",0.55604475736618
"127",4109,"V1",0.453661173582077
"128",4110,"V1",0.659182369709015
"129",4115,"V1",0.593757212162018
"130",4139,"V1",0.676473081111908
"131",4140,"V1",0.596038162708282
"132",4141,"V1",0.394477754831314
"133",4148,"V1",0.4054154753685
"134",4150,"V1",0.670330107212067
"135",4152,"V1",0.568363547325134
"136",4153,"V1",0.647221684455872
"137",4154,"V1",0.372418731451035
"138",4155,"V1",0.561176776885986
"139",4156,"V1",0.503476917743683
"140",4158,"V1",0.665164172649384
"141",4159,"V1",0.557432532310486
"142",4160,"V1",0.568557262420654
"143",4161,"V1",0.583350121974945
"144",4162,"V1",0.625906467437744
"145",4163,"V1",0.674103140830994
"146",4165,"V1",0.692985117435455
"147",4167,"V1",0.58779776096344
"148",4178,"V1",0.69353836774826
"149",4179,"V1",0.682651102542877
"150",4181,"V1",0.697130680084229
"151",4182,"V1",0.522127628326416
"152",4183,"V1",0.640687644481659
"153",4186,"V1",0.612243115901947
"154",4187,"V1",0.580370843410492
"155",4189,"V1",0.484372138977051
"156",4194,"V1",0.425497621297836
"157",4195,"V1",0.610384821891785
"158",4196,"V1",0.627586781978607
"159",4197,"V1",0.584504842758179
"160",4199,"V1",0.570251286029816
"161",4201,"V1",0.496633589267731
"162",4202,"V1",0.493589729070663
"163",4203,"V1",0.505110085010529
"164",4204,"V1",0.487684607505798
"165",4205,"V1",0.616259038448334
"166",4206,"V1",0.567842662334442
"167",4207,"V1",0.60062712430954
"168",4209,"V1",0.50817859172821
"169",4210,"V1",0.616117000579834
"170",4211,"V1",0.456960827112198
"171",4212,"V1",0.649567127227783
"172",4213,"V1",0.619131088256836
"173",4295,"V1",0.598754465579987
"174",4299,"V1",0.472405433654785
"175",4302,"V1",0.690440535545349
"176",4308,"V1",0.692452073097229
"177",4309,"V1",0.444768071174622
"178",4310,"V1",0.675923764705658
"179",4312,"V1",0.495632648468018
"180",4318,"V1",0.399701416492462
"181",4319,"V1",0.609142959117889
"182",4321,"V1",0.608776688575745
"183",4325,"V1",0.553363680839539
"184",4328,"V1",0.671190977096558
"185",4446,"V1",0.645748198032379
"186",4539,"V1",0.449903756380081
"187",4549,"V1",0.483900129795074
"188",4554,"V1",0.489096701145172
"189",4561,"V1",0.478855609893799
"190",4569,"V1",0.424620151519775
"191",4576,"V1",0.464426398277283
"192",4583,"V1",0.457666337490082
"193",4585,"V1",0.553033173084259
"194",4588,"V1",0.439227670431137
"195",4593,"V1",0.641970872879028
"196",4604,"V1",0.698106706142426
"197",4605,"V1",0.665183544158936
"198",4606,"V1",0.416354805231094
"199",4608,"V1",0.63742607831955
"200",4899,"V1",0.610172152519226
"201",5028,"V1",0.684261977672577
"202",5362,"V1",0.698262453079224
"203",5368,"V1",0.693085193634033
"204",5375,"V1",0.557597696781158
"205",5381,"V1",0.696535229682922
"206",5383,"V1",0.677813947200775
"207",5384,"V1",0.695940494537354
"208",5392,"V1",0.629135251045227
"209",5502,"V1",0.692010164260864
"210",5718,"V1",0.449796706438065
"211",5719,"V1",0.68751186132431
"212",5808,"V1",0.374349445104599
"213",5812,"V1",0.523441970348358
"214",5821,"V1",0.587108910083771
"215",5822,"V1",0.605275273323059
"216",5832,"V1",0.685983836650848
"217",5848,"V1",0.281414180994034
"218",5849,"V1",0.19164751470089
"219",5850,"V1",0.5523481965065
"220",5851,"V1",0.656477034091949
"221",5862,"V1",0.621233701705933
"222",5863,"V1",0.679810881614685
"223",5881,"V1",0.621205985546112
"224",5882,"V1",0.548621296882629
"225",5884,"V1",0.610941112041473
"226",5885,"V1",0.133585706353188
"227",5886,"V1",0.0762923136353493
"228",5887,"V1",0.147729858756065
"229",5888,"V1",0.455035269260406
"230",5889,"V1",0.568048596382141
"231",5890,"V1",0.556435823440552
"232",5891,"V1",0.61823707818985
"233",5892,"V1",0.633313238620758
"234",5894,"V1",0.491994738578796
"235",5895,"V1",0.259566247463226
"236",5896,"V1",0.362736523151398
"237",5899,"V1",0
"238",5901,"V1",0
"239",5902,"V1",0.642162084579468
"240",5903,"V1",0.48482882976532
"241",5904,"V1",0.643276929855347
"242",5905,"V1",0.47580760717392
"243",5907,"V1",0.147109508514404
"244",5908,"V1",0.351369976997375
"245",5909,"V1",0.402183085680008
"246",5910,"V1",0.44054913520813
"247",5911,"V1",0.552057027816772
"248",5912,"V1",0.491678804159164
"249",5913,"V1",0.637598514556885
"250",5914,"V1",0.495700567960739
"251",5932,"V1",0.505906224250793
"252",5933,"V1",0.471384674310684
"253",5934,"V1",0.293388515710831
"254",5935,"V1",0.364016443490982
"255",5936,"V1",0.52238667011261
"256",5937,"V1",0.495199978351593
"257",5938,"V1",0.561521291732788
"258",5939,"V1",0.640472888946533
"259",5940,"V1",0.588999390602112
"260",5944,"V1",0.66201913356781
"261",5964,"V1",0.693314254283905
"262",5965,"V1",0.434207320213318
"263",5966,"V1",0.496658772230148
"264",5967,"V1",0.602635324001312
"265",5968,"V1",0.689487099647522
"266",5969,"V1",0.644714295864105
"267",5973,"V1",0.614347815513611
"268",5974,"V1",0.612910091876984
"269",6049,"V1",0.527137279510498
"270",6050,"V1",0.477538019418716
"271",6052,"V1",0.356017172336578
"272",6053,"V1",0.582546293735504
"273",6054,"V1",0.543800592422485
"274",6055,"V1",0.56741201877594
"275",6056,"V1",0.628464996814728
"276",6057,"V1",0.496096819639206
"277",6058,"V1",0.634904146194458
"278",6059,"V1",0.659331738948822
"279",6060,"V1",0.653400242328644
"280",6061,"V1",0.638193309307098
"281",6065,"V1",0.611493587493896
"282",6066,"V1",0.655778288841248
"283",6069,"V1",0.642013072967529
"284",6136,"V1",0.676273465156555
"285",6137,"V1",0.642617046833038
"286",6138,"V1",0.597447872161865
"287",6186,"V1",0.695362508296967
"288",6192,"V1",0.613694608211517
"289",6198,"V1",0.603240668773651
"290",6205,"V1",0.587327718734741
"291",6234,"V1",0.60952216386795
"292",6240,"V1",0.595479249954224
"293",6241,"V1",0.451541662216187
"294",6242,"V1",0.608327805995941
"295",6243,"V1",0.661195397377014
"296",6244,"V1",0.387714445590973
"297",6245,"V1",0.488884389400482
"298",6246,"V1",0.692579686641693
"299",6248,"V1",0.676517248153687
"300",6257,"V1",0.689519226551056
"301",6263,"V1",0.561171889305115
"302",6264,"V1",0.588462591171265
"303",6267,"V1",0.618801772594452
"304",6273,"V1",0.419978260993958
"305",6274,"V1",0.581755459308624
"306",6276,"V1",0.645675301551819
"307",6277,"V1",0.681924283504486
"308",6279,"V1",0.580295622348785
"309",6280,"V1",0.608747243881226
"310",6281,"V1",0.579105317592621
"311",6282,"V1",0.623483955860138
"312",6298,"V1",0.300764858722687
"313",6299,"V1",0.65628045797348
"314",6302,"V1",0.67749011516571
"315",6313,"V1",0.657653987407684
"316",6315,"V1",0.438268423080444
"317",6317,"V1",0.626700401306152
"318",6326,"V1",0.552412748336792
"319",6335,"V1",0.645546555519104
"320",6336,"V1",0.598402440547943
"321",6343,"V1",0.463941693305969
"322",6344,"V1",0.569182813167572
"323",6345,"V1",0.349984735250473
"324",6346,"V1",0.616416275501251
"325",6352,"V1",0.444679111242294
"326",6353,"V1",0.585005760192871
"327",6354,"V1",0.652836203575134
"328",6355,"V1",0.657745599746704
"329",6368,"V1",0.664585113525391
"330",6419,"V1",0.446482270956039
"331",6420,"V1",0.690135836601257
"332",6422,"V1",0.576265692710876
"333",6425,"V1",0.669740438461304
"334",6469,"V1",0.536384999752045
"335",6470,"V1",0.456521153450012
"336",6471,"V1",0.639780163764954
"337",6482,"V1",0.543104767799377
"338",6642,"V1",0.39650371670723
"339",6643,"V1",0.622247219085693
"340",6645,"V1",0.665421605110168
"341",6652,"V1",0.66196483373642
"342",6715,"V1",0.695720970630646
"343",6716,"V1",0.648425459861755
"344",6717,"V1",0.544481098651886
"345",6725,"V1",0.45991313457489
"346",6733,"V1",0.68438845872879
"347",6776,"V1",0.629399299621582
"348",6851,"V1",0.611677587032318
"349",6984,"V1",0.517958760261536
"350",6985,"V1",0.618537485599518
"351",6986,"V1",0.682009279727936
"352",6992,"V1",0.690766155719757
"353",7075,"V1",0.651133298873901
"354",7076,"V1",0.641072034835815
"355",7081,"V1",0.566916525363922
"356",7082,"V1",0.531984925270081
"357",7085,"V1",0.40005949139595
"358",7086,"V1",0.535903573036194
"359",7087,"V1",0.633034348487854
"360",7088,"V1",0.536616563796997
"361",7090,"V1",0.656948804855347
"362",7106,"V1",0.431612014770508
"363",7107,"V1",0.58992213010788
"364",7108,"V1",0.49819427728653
"365",7109,"V1",0.627111852169037
"366",7117,"V1",0.658077001571655
"367",7118,"V1",0.461340874433517
"368",7271,"V1",0.661476135253906
"369",7272,"V1",0.377628594636917
"370",7280,"V1",0.643835723400116
"371",7286,"V1",0.630598723888397
"372",7287,"V1",0.620797038078308
"373",7295,"V1",0.686682462692261
"374",7296,"V1",0.530998766422272
"375",7297,"V1",0.63640570640564
"376",7303,"V1",0.611595690250397
"377",7305,"V1",0.500672698020935
"378",7307,"V1",0.621561467647552
"379",7371,"V1",0.399720728397369
"380",7372,"V1",0.293223530054092
"381",7373,"V1",0.471786379814148
"382",7374,"V1",0.646718084812164
"383",7397,"V1",0.69990736246109
"384",7398,"V1",0.623623073101044
"385",7399,"V1",0.569128751754761
"386",7412,"V1",0.525114238262177
"387",7415,"V1",0.688041090965271
"388",7424,"V1",0.672908306121826
"389",7425,"V1",0.693468749523163
"390",7429,"V1",0.623980104923248
"391",7436,"V1",0.482161343097687
"392",7479,"V1",0.600152671337128
"393",7480,"V1",0.578494071960449
"394",7580,"V1",0.640236020088196
"395",7597,"V1",0.68869537115097
"396",7610,"V1",0.698842525482178
"397",7792,"V1",0.648452460765839
"398",7794,"V1",0.519424676895142
"399",7796,"V1",0.57853639125824
"400",7797,"V1",0.604738175868988
"401",7798,"V1",0.535430133342743
"402",7799,"V1",0.613132894039154
"403",7800,"V1",0.569671928882599
"404",7808,"V1",0.688770532608032
"405",7882,"V1",0.522776246070862
"406",7883,"V1",0.627724349498749
"407",7884,"V1",0.636571526527405
"408",7888,"V1",0.517024159431458
"409",7889,"V1",0.611796498298645
"410",7899,"V1",0.687243044376373
"411",8096,"V1",0.639960885047913
"412",8097,"V1",0.584176003932953
"413",8098,"V1",0.522083044052124
"414",8099,"V1",0.606777429580688
"415",8106,"V1",0.61216527223587
"416",8121,"V1",0.672537684440613
"417",8336,"V1",0.404749810695648
"418",8337,"V1",0.362769931554794
"419",8338,"V1",0.493890166282654
"420",8339,"V1",0.573598265647888
"421",8340,"V1",0.665137469768524
"422",8341,"V1",0.530749797821045
"423",8412,"V1",0.500932216644287
"424",8413,"V1",0.576296985149384
"425",8514,"V1",0.645433843135834
"426",9039,"V1",0.65772807598114
"427",9040,"V1",0.509469211101532
"428",9041,"V1",0.497343391180038
"429",9073,"V1",0.667595207691193
"430",9104,"V1",0.396527975797653
"431",9105,"V1",0.641534447669983
"432",9132,"V1",0.679273664951324
"433",9225,"V1",0.653620004653931
"434",9228,"V1",0.69996166229248
"435",9229,"V1",0.645101010799408
"436",9230,"V1",0.693523228168488
"437",9233,"V1",0.668744206428528
"438",9234,"V1",0.561732113361359
"439",9239,"V1",0.472127944231033
"440",9240,"V1",0.695163369178772
"441",9242,"V1",0.684163808822632
"442",9253,"V1",0.600145697593689
"443",9254,"V1",0.612434566020966
"444",9255,"V1",0.565578997135162
"445",9259,"V1",0.511923253536224
"446",9267,"V1",0.681513667106628
"447",9269,"V1",0.620582044124603
"448",9270,"V1",0.672742664813995
"449",9272,"V1",0.62806624174118
"450",9471,"V1",0.663536250591278
"451",9472,"V1",0.633025050163269
"452",9480,"V1",0.65665590763092
"453",9485,"V1",0.651269614696503
"454",9486,"V1",0.69630366563797
"455",9489,"V1",0.594219326972961
"456",9490,"V1",0.413322538137436
"457",9499,"V1",0.696054816246033
"458",9504,"V1",0.67637050151825
"459",9507,"V1",0.68866890668869
"460",9772,"V1",0.677979946136475
"461",9782,"V1",0.626477658748627
"462",9783,"V1",0.291999280452728
"463",9784,"V1",0.625888049602509
"464",9785,"V1",0.655196189880371
"465",9786,"V1",0.664485514163971
"466",9787,"V1",0.491055339574814
"467",9788,"V1",0.415924102067947
"468",9789,"V1",0.629512429237366
"469",9802,"V1",0.689169943332672
"470",9811,"V1",0.635911166667938
"471",9814,"V1",0.600558757781982
"472",9815,"V1",0.658002078533173
"473",9822,"V1",0.656079709529877
"474",9823,"V1",0.55971759557724
"475",9824,"V1",0.670593559741974
"476",9830,"V1",0.651152312755585
"477",9832,"V1",0.656609714031219
"478",9835,"V1",0.632417142391205
"479",9838,"V1",0.672746479511261
"480",9841,"V1",0.610986351966858
"481",9842,"V1",0.623601853847504
"482",9844,"V1",0.586974501609802
"483",9845,"V1",0.664683699607849
"484",9953,"V1",0.543065011501312
"485",9954,"V1",0.637764871120453
"486",9989,"V1",0.478402346372604
"487",9998,"V1",0.665652215480804
"488",9999,"V1",0.606820404529572
"489",10000,"V1",0.658921539783478
"490",10001,"V1",0.684703946113586
"491",10008,"V1",0.659003078937531
"492",10232,"V1",0.667368471622467
"493",10233,"V1",0.690197944641113
"494",10234,"V1",0.623156666755676
"495",10261,"V1",0.69578218460083
"496",10277,"V1",0.571743369102478
"497",10284,"V1",0.694186568260193
"498",10285,"V1",0.690030097961426
"499",10289,"V1",0.622610688209534
"500",10294,"V1",0.600380659103394
"501",10296,"V1",0.678990483283997
"502",10297,"V1",0.635469317436218
"503",10310,"V1",0.671200454235077
"504",10377,"V1",0.529612958431244
"505",10408,"V1",0.496346950531006
"506",10409,"V1",0.529437184333801
"507",10423,"V1",0.530603229999542
"508",10425,"V1",0.692415416240692
"509",10428,"V1",0.695573568344116
"510",10430,"V1",0.695798814296722
"511",10433,"V1",0.500526607036591
"512",10437,"V1",0.552366733551025
"513",10439,"V1",0.665708065032959
"514",10451,"V1",0.635115563869476
"515",10555,"V1",0.534882485866547
"516",10556,"V1",0.6219362616539
"517",10559,"V1",0.598002851009369
"518",10621,"V1",0.695400059223175
"519",10641,"V1",0.698831140995026
"520",10643,"V1",0.29926660656929
"521",10645,"V1",0.62688672542572
"522",10666,"V1",0.178435683250427
"523",10667,"V1",0.662734091281891
"524",10668,"V1",0.437412977218628
"525",10671,"V1",0.534689843654633
"526",10672,"V1",0.687653362751007
"527",10714,"V1",0.619496166706085
"528",10805,"V1",0.668949961662292
"529",10820,"V1",0.690581381320953
"530",10821,"V1",0.53776490688324
"531",10830,"V1",0.688634634017944
"532",10831,"V1",0.64581173658371
"533",10833,"V1",0.556510806083679
"534",10841,"V1",0.56152617931366
"535",10847,"V1",0.691509783267975
"536",10848,"V1",0.608402669429779
"537",10851,"V1",0.697287201881409
"538",10852,"V1",0.402178406715393
"539",10853,"V1",0.670611798763275
"540",10854,"V1",0.589615106582642
"541",10855,"V1",0.651200652122498
"542",10857,"V1",0.686270833015442
"543",10859,"V1",0.694456517696381
"544",10860,"V1",0.579423010349274
"545",10868,"V1",0.696538984775543
"546",10874,"V1",0.662540793418884
"547",10962,"V1",0.682093381881714
"548",10964,"V1",0.628350377082825
"549",10969,"V1",0.675687611103058
"550",10970,"V1",0.609169483184814
"551",10972,"V1",0.62616503238678
"552",10973,"V1",0.582206070423126
"553",10975,"V1",0.629233241081238
"554",10978,"V1",0.6717928647995
"555",10981,"V1",0.511422395706177
"556",10982,"V1",0.699298560619354
"557",10986,"V1",0.685377240180969
"558",11070,"V1",0.54513144493103
"559",11071,"V1",0.657938957214355
"560",11073,"V1",0.589584052562714
"561",11213,"V1",0.620802283287048
"562",11214,"V1",0.453926920890808
"563",11215,"V1",0.522867202758789
"564",11216,"V1",0.682328224182129
"565",11218,"V1",0.688352167606354
"566",11224,"V1",0.537593722343445
"567",11225,"V1",0.547375321388245
"568",11231,"V1",0.59520411491394
"569",11232,"V1",0.644629001617432
"570",11233,"V1",0.619044542312622
"571",11234,"V1",0.655142605304718
"572",11238,"V1",0.66418182849884
"573",11245,"V1",0.664291083812714
"574",11251,"V1",0.393194437026978
"575",11254,"V1",0.620631873607635
"576",11257,"V1",0.630148410797119
"577",11258,"V1",0.674149453639984
"578",11260,"V1",0.463113158941269
"579",11261,"V1",0.649428367614746
"580",11263,"V1",0.639133393764496
"581",11266,"V1",0.630250513553619
"582",11267,"V1",0.64519727230072
"583",11269,"V1",0.623925507068634
"584",11270,"V1",0.646293520927429
"585",11271,"V1",0.693226873874664
"586",11272,"V1",0.681926906108856
"587",11273,"V1",0.454696923494339
"588",11274,"V1",0.278039038181305
"589",11276,"V1",0.636222183704376
"590",11277,"V1",0.637325584888458
"591",11281,"V1",0.621219754219055
"592",11282,"V1",0.399033844470978
"593",11283,"V1",0.38420295715332
"594",11284,"V1",0.480812311172485
"595",11286,"V1",0.378303617238998
"596",11287,"V1",0.0594543591141701
"597",11288,"V1",0.145699694752693
"598",11289,"V1",0.418748378753662
"599",11290,"V1",0.479106962680817
"600",11291,"V1",0.435270816087723
"601",11292,"V1",0.463832139968872
"602",11293,"V1",0.453635394573212
"603",11294,"V1",0.548884987831116
"604",11295,"V1",0.530619740486145
"605",11296,"V1",0.613838672637939
"606",11297,"V1",0.678722023963928
"607",11298,"V1",0.655217826366425
"608",11301,"V1",0.695968568325043
"609",11313,"V1",0.66971880197525
"610",11335,"V1",0.688820660114288
"611",11392,"V1",0.604674696922302
"612",11393,"V1",0.650774240493774
"613",11485,"V1",0.693556487560272
"614",11486,"V1",0.570459127426147
"615",11518,"V1",0.692999958992004
"616",11521,"V1",0.379626572132111
"617",11522,"V1",0.625289499759674
"618",11613,"V1",0.565598547458649
"619",11614,"V1",0.456699222326279
"620",11615,"V1",0.687832176685333
"621",11616,"V1",0.645321071147919
"622",11619,"V1",0.632609367370605
"623",11620,"V1",0.672412812709808
"624",11625,"V1",0.649586975574493
"625",11626,"V1",0.643512070178986
"626",11648,"V1",0.687765002250671
"627",11649,"V1",0.690244674682617
"628",11717,"V1",0.682013034820557
"629",11757,"V1",0.643512606620789
"630",11890,"V1",0.565364480018616
"631",11891,"V1",0.564696490764618
"632",11892,"V1",0.641442239284515
"633",11894,"V1",0.666750431060791
"634",11896,"V1",0.620397627353668
"635",11898,"V1",0.688724637031555
"636",11906,"V1",0.678171396255493
"637",11944,"V1",0.698211252689362
"638",12032,"V1",0.634155571460724
"639",12033,"V1",0.52121502161026
"640",12034,"V1",0.529719114303589
"641",12036,"V1",0.681716024875641
"642",12041,"V1",0.67541629076004
"643",12046,"V1",0.663114845752716
"644",12048,"V1",0.672968626022339
"645",12049,"V1",0.563551187515259
"646",12052,"V1",0.697590887546539
"647",12053,"V1",0.618971407413483
"648",12054,"V1",0.642189145088196
"649",12055,"V1",0.592238187789917
"650",12056,"V1",0.682496249675751
"651",12057,"V1",0.681053280830383
"652",12059,"V1",0.634543597698212
"653",12120,"V1",0.666522979736328
"654",12121,"V1",0.692656576633453
"655",12161,"V1",0.692031562328339
"656",12164,"V1",0.682856380939484
"657",12167,"V1",0.477619051933289
"658",12168,"V1",0.607328295707703
"659",12169,"V1",0.58049601316452
"660",12170,"V1",0.689800024032593
"661",12171,"V1",0.616646885871887
"662",12173,"V1",0.623244881629944
"663",12174,"V1",0.68381655216217
"664",12175,"V1",0.657590389251709
"665",12183,"V1",0.691508054733276
"666",12184,"V1",0.640280604362488
"667",12185,"V1",0.69129467010498
"668",12188,"V1",0.548247992992401
"669",12193,"V1",0.674651205539703
"670",12198,"V1",0.542376935482025
"671",12199,"V1",0.509284496307373
"672",12200,"V1",0.64366614818573
"673",12204,"V1",0.694524168968201
"674",12207,"V1",0.640659093856812
"675",12269,"V1",0.674018979072571
"676",12270,"V1",0.648417532444
"677",12271,"V1",0.639886498451233
"678",12414,"V1",0.614782810211182
"679",12415,"V1",0.533202588558197
"680",12479,"V1",0.669687151908875
"681",12485,"V1",0.530970990657806
"682",12495,"V1",0.499497711658478
"683",12511,"V1",0.684640526771545
"684",12512,"V1",0.672079920768738
"685",12552,"V1",0.666455924510956
"686",12561,"V1",0.584171772003174
"687",12564,"V1",0.628432333469391
"688",12566,"V1",0.697702884674072
"689",12567,"V1",0.387316942214966
"690",12568,"V1",0.597140431404114
"691",12623,"V1",0.493006467819214
"692",12631,"V1",0.602166652679443
"693",12641,"V1",0.663361847400665
"694",12652,"V1",0.464986115694046
"695",12797,"V1",0.698029696941376
"696",12868,"V1",0.616020381450653
"697",12878,"V1",0.601117432117462
"698",12886,"V1",0.55234307050705
"699",12887,"V1",0.519499957561493
"700",12888,"V1",0.583181262016296
"701",12889,"V1",0.558972477912903
"702",12890,"V1",0.629584729671478
"703",12899,"V1",0.654703795909882
"704",12907,"V1",0.597532749176025
"705",12911,"V1",0.620432317256927
"706",13042,"V1",0.641656875610352
"707",13043,"V1",0.567083120346069
"708",13044,"V1",0.501841843128204
"709",13045,"V1",0.525127708911896
"710",13046,"V1",0.573596239089966
"711",13048,"V1",0.606225669384003
"712",13049,"V1",0.670096516609192
"713",13054,"V1",0.683908581733704
"714",13055,"V1",0.473485440015793
"715",13056,"V1",0.649605870246887
"716",13057,"V1",0.482538729906082
"717",13058,"V1",0.673172235488892
"718",13059,"V1",0.696693658828735
"719",13062,"V1",0.555863261222839
"720",13123,"V1",0.483369767665863
"721",13124,"V1",0.496286869049072
"722",13125,"V1",0.653745651245117
"723",13126,"V1",0.640169143676758
"724",13663,"V1",0.659270048141479
"725",13668,"V1",0.648809254169464
"726",13670,"V1",0.678347885608673
"727",13671,"V1",0.695697844028473
"728",13698,"V1",0.662500023841858
"729",13699,"V1",0.560990989208221
"730",13700,"V1",0.659395933151245
"731",13878,"V1",0.646191477775574
"732",13881,"V1",0.695982992649078
"733",13884,"V1",0.666198074817657
"734",13886,"V1",0.652508914470673
"735",13887,"V1",0.466601699590683
"736",13888,"V1",0.569211304187775
"737",13889,"V1",0.632328987121582
"738",13893,"V1",0.675903677940369
"739",13898,"V1",0.58767968416214
"740",13899,"V1",0.56709235906601
"741",13900,"V1",0.484704732894897
"742",13901,"V1",0.491262316703796
"743",13902,"V1",0.501346707344055
"744",13903,"V1",0.676618635654449
"745",13904,"V1",0.684451401233673
"746",13915,"V1",0.595233619213104
"747",13916,"V1",0.4773930311203
"748",13917,"V1",0.494269788265228
"749",13918,"V1",0.597846388816833
"750",13919,"V1",0.694157898426056
"751",13920,"V1",0.633990168571472
"752",13921,"V1",0.690760016441345
"753",13925,"V1",0.559746980667114
"754",13926,"V1",0.474868386983871
"755",13927,"V1",0.640866279602051
"756",13928,"V1",0.472717106342316
"757",13931,"V1",0.649979472160339
"758",13932,"V1",0.692327976226807
"759",13934,"V1",0.683800935745239
"760",13942,"V1",0.604693591594696
"761",13943,"V1",0.344848275184631
"762",13944,"V1",0.544016599655151
"763",13945,"V1",0.629252254962921
"764",13946,"V1",0.659981787204742
"765",13947,"V1",0.634894847869873
"766",13948,"V1",0.387673735618591
"767",13949,"V1",0.534687638282776
"768",13950,"V1",0.535944223403931
"769",13964,"V1",0.668327391147614
"770",14014,"V1",0.545748054981232
"771",14015,"V1",0.6002357006073
"772",14016,"V1",0.599304378032684
"773",14021,"V1",0.62059873342514
"774",14022,"V1",0.633614778518677
"775",14261,"V1",0.695366501808167
"776",14262,"V1",0.664171576499939
"777",14264,"V1",0.681544899940491
"778",14265,"V1",0.659768521785736
"779",14268,"V1",0.356529206037521
"780",14269,"V1",0.565114140510559
