epoch,caudal,eyeL,eyeR,head,loss,lr,nose,spine1,spine2,tail,val_caudal,val_eyeL,val_eyeR,val_head,val_loss,val_nose,val_spine1,val_spine2,val_tail
0,0.010670186020433903,0.00952918455004692,0.009294593706727028,0.0057390956208109856,0.009601712226867676,1e-04,0.01196165569126606,0.010187888517975807,0.01509081944823265,0.004340223968029022,0.009793608449399471,0.0059809498488903046,0.006223320495337248,0.0010752072557806969,0.0068725477904081345,0.00908047053962946,0.006497874390333891,0.011973971500992775,0.004354990553110838
1,0.010237867943942547,0.005461299791932106,0.005369299091398716,0.0011062354315072298,0.006023098714649677,1e-04,0.00760157685726881,0.004910711199045181,0.009192167781293392,0.004305629059672356,0.009829326532781124,0.004921528045088053,0.005321679636836052,0.0010530687868595123,0.005827032960951328,0.00758743891492486,0.0057668727822601795,0.00832399632781744,0.003812350332736969
2,0.008793333545327187,0.004030175507068634,0.003915390465408564,0.0009487881907261908,0.004580853506922722,1e-04,0.005094347056001425,0.003384707262739539,0.006272219121456146,0.0042078508995473385,0.007765068206936121,0.0023410131689161062,0.002659545047208667,0.0014046856667846441,0.004013380501419306,0.004234939347952604,0.003967599477618933,0.0056951032020151615,0.004039085004478693
3,0.006139455363154411,0.002317000413313508,0.002233244478702545,0.0009070103988051414,0.003152214689180255,1e-04,0.003329386468976736,0.002528945216909051,0.004311600234359503,0.0034510756377130747,0.005204678047448397,0.002392886206507683,0.0026386084500700235,0.0014965368900448084,0.0032921775709837675,0.003987493924796581,0.002452490385621786,0.004769045859575272,0.0033956810366362333
4,0.004606018774211407,0.0016673353966325521,0.0016230252804234624,0.0005309432162903249,0.0023404574021697044,1e-04,0.0020394278690218925,0.0018556760624051094,0.0033809728920459747,0.003020263509824872,0.004707018844783306,0.0013795063132420182,0.001441334025003016,0.0006272635655477643,0.0024360446259379387,0.0026377683971077204,0.002089326735585928,0.0035888778511434793,0.0030172604601830244
5,0.0039070528000593185,0.0015138263115659356,0.001462335349060595,0.0004715606919489801,0.0020306874066591263,1e-04,0.0016689244657754898,0.001602566335350275,0.0029447644483298063,0.002674463437870145,0.004313899669796228,0.0013092069420963526,0.0014216953422874212,0.00037301427801139653,0.0021967277862131596,0.0020964322611689568,0.0016722262371331453,0.0034397896379232407,0.002947556786239147
6,0.0035123038105666637,0.001430799369700253,0.0013835110003128648,0.0004033909644931555,0.0018559797899797559,1e-04,0.0014581655850633979,0.001506246393546462,0.0026463805697858334,0.002507039811462164,0.00409358786419034,0.0010083804372698069,0.001032420783303678,0.00030110732768662274,0.0019909918773919344,0.0016983174718916416,0.001502288389019668,0.003183211898431182,0.0031086206436157227
7,0.0033117644488811493,0.0013328981585800648,0.0012883656891062856,0.0003346281300764531,0.0017821704968810081,1e-04,0.001319338334724307,0.0014980443520471454,0.0026799896731972694,0.0024923342280089855,0.004114306997507811,0.0012007280020043254,0.001246610190719366,0.0003207988338544965,0.001990211894735694,0.0017014971235767007,0.001498241676017642,0.002899164566770196,0.0029403436928987503
8,0.003054453758522868,0.0012922182213515043,0.00123544130474329,0.0002992086810991168,0.0016541036311537027,1e-04,0.0012066750787198544,0.0013814808335155249,0.00241565378382802,0.002347696805372834,0.00373889715410769,0.0011606704210862517,0.0014115467201918364,0.00027504461468197405,0.0019591941963881254,0.001679017674177885,0.0015530113596469164,0.0030627388041466475,0.0027926242910325527
9,0.0027410408947616816,0.0011935173533856869,0.0011472506448626518,0.00028017230215482414,0.0015236737672239542,1e-04,0.0011698203161358833,0.0012550810351967812,0.0022128841374069452,0.002189623424783349,0.0037361232098191977,0.0010727981571108103,0.0014834990724921227,0.00030972936656326056,0.0019280920969322324,0.0018183273496106267,0.0015445920871570706,0.0027454758528620005,0.0027141922619193792
10,0.0027637938037514687,0.0011842807289212942,0.0011605964973568916,0.0002975593670271337,0.0015156685840338469,1e-04,0.0011091565247625113,0.001276751165278256,0.0021908131893724203,0.0021423993166536093,0.003296896582469344,0.001227628206834197,0.0015493376413360238,0.0006438251002691686,0.001992159290239215,0.0018152632983401418,0.0015863690059632063,0.0029369813855737448,0.0028809725772589445
11,0.002634721575304866,0.001091569196432829,0.0010716255055740476,0.0002628557267598808,0.0014062672853469849,1e-04,0.000976836308836937,0.0011086532613262534,0.002002685097977519,0.0021011927165091038,0.002993590198457241,0.000883368484210223,0.0009457695996388793,0.00021958396246191114,0.0016523569356650114,0.0013821294996887445,0.001273403875529766,0.0027876016683876514,0.002733405912294984
12,0.002597393002361059,0.0010811510728672147,0.0010527541162446141,0.0002414944174233824,0.0013732928782701492,1e-04,0.0009295647614635527,0.0010924901580438018,0.0019463483477011323,0.0020451450254768133,0.002981646917760372,0.0007150339079089463,0.0008156164549291134,0.00022118100605439395,0.0015216872561722994,0.0013312605442479253,0.0012644490925595164,0.0023972236085683107,0.002447084290906787
13,0.002180132083594799,0.0010043930960819125,0.0009704609401524067,0.00019300491840112954,0.001228610402904451,1e-04,0.0008289636461995542,0.0010581043316051364,0.001763239037245512,0.001830585766583681,0.0027911243960261345,0.0009065022459253669,0.0011346961837261915,0.0002272114943480119,0.0015145534416660666,0.0013045861851423979,0.0011584998574107885,0.0023142462596297264,0.002279559150338173
14,0.002118508331477642,0.0010556391207501292,0.0010516287293285131,0.00023053943004924804,0.001252778572961688,1e-04,0.0009033522219397128,0.001118989079259336,0.0017580173444002867,0.0017855543410405517,0.0028365105390548706,0.0006622807122766972,0.0008251909748651087,0.00018699158681556582,0.0014332816936075687,0.0011483448324725032,0.0011308970861136913,0.0022877592127770185,0.002388276159763336
15,0.001990120392292738,0.0009832540526986122,0.0009767393348738551,0.0001921497459989041,0.0011597651755437255,1e-04,0.0008465227438136935,0.0009943973273038864,0.001586933620274067,0.0017080027610063553,0.003314976580440998,0.000700901378877461,0.0008006329298950732,0.00017231977835763246,0.001561032491736114,0.001082075061276555,0.0011235945858061314,0.002768180100247264,0.0025255789514631033
16,0.0019177229842171073,0.0009471554076299071,0.0009368621394969523,0.00019468397658783942,0.0011204918846488,1e-04,0.0007863090140745044,0.0009599783224985003,0.0015499864239245653,0.0016712370561435819,0.003156346268951893,0.0006578562315553427,0.0008679391467012465,0.00019537615298759192,0.0014663933543488383,0.0012179707409814,0.0010227593593299389,0.002220099326223135,0.002392797963693738
17,0.001847300329245627,0.0008758875192143023,0.000874774472322315,0.00018179355538450181,0.0010643855202943087,1e-04,0.000695479626301676,0.000921092985663563,0.0014560166746377945,0.001662740483880043,0.0026741207111626863,0.0007168484735302627,0.0007453057914972305,0.0002767315600067377,0.00136625487357378,0.0012051258236169815,0.00111819535959512,0.002066347748041153,0.0021273631136864424
18,0.001736041042022407,0.0009078125585801899,0.0008930769399739802,0.00018907146295532584,0.0010303962044417858,1e-04,0.0007084824028424919,0.0009163206559605896,0.001376832602545619,0.0015155302826315165,0.002870742930099368,0.0007040294003672898,0.0007758073625154793,0.00019513726874720305,0.0013834759593009949,0.0011143932351842523,0.0010982091771438718,0.0021225404925644398,0.0021869458723813295
19,0.0017191043589264154,0.0009000335121527314,0.0009028660133481026,0.00017132150242105126,0.0010339108994230628,1e-04,0.0007245131419040263,0.0009038737625814974,0.0014223206089809537,0.0015272552845999599,0.0026909722946584225,0.0007181623368524015,0.0008326872484758496,0.00016719655832275748,0.001381226466037333,0.0012242830125615,0.0011806010734289885,0.0021959177684038877,0.0020399903878569603
20,0.001503145438618958,0.0008767269900999963,0.0008700302569195628,0.00017711700638756156,0.0009608816471882164,1e-04,0.0006636172765865922,0.0008626216440461576,0.0013529155403375626,0.0013808789663016796,0.0026516509242355824,0.0006163733196444809,0.0007608394953422248,0.0001421530032530427,0.0013483306393027306,0.0011189659126102924,0.0011039535747841,0.0023305618669837713,0.0020621458534151316
21,0.0016017903108149767,0.0008634370751678944,0.0008672163239680231,0.0001689236960373819,0.0009741895482875407,1e-04,0.0006703307735733688,0.0009189423290081322,0.0013984674587845802,0.0013044094666838646,0.0024845218285918236,0.0006747293518856168,0.0008403147803619504,0.00018448014452587813,0.0013524284586310387,0.0011528172763064504,0.0010689373593777418,0.0022800471633672714,0.0021335778292268515
22,0.0015284509863704443,0.000835054146591574,0.0008229140075854957,0.00016252567002084106,0.000931326940190047,1e-04,0.000670319190248847,0.0008544360171072185,0.0012811000924557447,0.0012958133593201637,0.002544376766309142,0.0010407358640804887,0.0012436098186299205,0.0002006668073590845,0.0014828942948952317,0.0013732521329075098,0.0011963850120082498,0.0021862294524908066,0.0020778959151357412
23,0.0014385113026946783,0.0008740068878978491,0.0008621487068012357,0.0001764367043506354,0.0009169330587610602,1e-04,0.0006222449010238051,0.000835200771689415,0.001267709187231958,0.0012592074926942587,0.0024315649643540382,0.0006551869446411729,0.0008165197796188295,0.0001647432945901528,0.001311274478211999,0.0011474111815914512,0.001105135539546609,0.002250865800306201,0.0019187635043635964
24,0.0013721289578825235,0.0008275645086541772,0.0008226744248531759,0.00015603081556037068,0.0008765168022364378,1e-04,0.0006024402100592852,0.000839071930386126,0.0012249196879565716,0.0011672994587570429,0.0024213355500251055,0.0006857018452137709,0.000755922868847847,0.0001506362168584019,0.001256598625332117,0.0010353511897847056,0.0009550981339998543,0.002051806077361107,0.0019969367422163486
25,0.001299288240261376,0.0008238968439400196,0.0008141529397107661,0.00016089074779301882,0.000849858159199357,1e-04,0.0006021820590831339,0.0007969135767780244,0.0011699011083692312,0.0011316364398226142,0.0021352500189095736,0.0006632735021412373,0.0007679396658204496,0.0001394761202391237,0.0011976977111771703,0.0011107998434454203,0.0009131855331361294,0.001922402996569872,0.0019292529905214906
26,0.0012987544760107994,0.0007804054184816778,0.0007712583756074309,0.00014014226326253265,0.0008101565763354301,1e-04,0.0005522643332369626,0.0007286306354217231,0.001098863547667861,0.0011109341867268085,0.0022319292183965445,0.0007404503994621336,0.0008676924626342952,0.00026003646780736744,0.0012808963656425476,0.0011072803754359484,0.0010659716790542006,0.0020026429556310177,0.0019711668137460947
27,0.0012200931087136269,0.0007588083390146494,0.0007449579425156116,0.00015153555432334542,0.0007885874365456402,1e-04,0.0005504275904968381,0.0007650202023796737,0.0010924848029389977,0.001025370554998517,0.0019543119706213474,0.0006161618512123823,0.0008489899919368327,0.00012149326357757673,0.0011608630884438753,0.0010339878499507904,0.0010297165717929602,0.0018335559871047735,0.001848686602897942
28,0.0011594201205298305,0.0007567467982880771,0.000764459022320807,0.0001348737278021872,0.0007594374474138021,1e-04,0.0004952315357513726,0.0007506723050028086,0.0010513041634112597,0.0009627887629903853,0.0022024502977728844,0.0007454334408976138,0.0007807526271790266,0.00024334820045623928,0.0012581192422658205,0.0011058152886107564,0.0010396036086604,0.0021862932480871677,0.0017612539231777191
29,0.0011136464308947325,0.0007699510897509754,0.0007723835296928883,0.00014149209891911596,0.0007734253304079175,1e-04,0.0005166683113202453,0.0007726941257715225,0.0010821587638929486,0.0010184089187532663,0.002915972378104925,0.0005972746293991804,0.0007200633990578353,0.00016245357983279973,0.0013622971018776298,0.0010603934060782194,0.0011628881329670548,0.0024565914645791054,0.0018227372784167528
30,0.0012233584420755506,0.0007557813660241663,0.0007671333733014762,0.0001251484645763412,0.0007848209352232516,1e-04,0.0005257163429632783,0.0007663177675567567,0.001110112527385354,0.0010049983393400908,0.0022311091888695955,0.0006801725830882788,0.0008550984202884138,0.00014129905321169645,0.001196590019389987,0.0010369247756898403,0.0009441494476050138,0.0020145894959568977,0.0016693761572241783
31,0.0011076588416472077,0.000771836144849658,0.0007826922810636461,0.00012698584760073572,0.0007548275752924383,1e-04,0.0005402638344094157,0.0007667975733056664,0.0010846820659935474,0.0008577044936828315,0.0022232423070818186,0.000562343280762434,0.0007373726111836731,0.00012760391109623015,0.0011798678897321224,0.0010169815504923463,0.0009777501691132784,0.0018746012356132269,0.0019190461607649922
32,0.0010783799225464463,0.0007385191856883466,0.0007643307908438146,0.0001305905607296154,0.0007230176124721766,1e-04,0.000498897978104651,0.0006944620399735868,0.0009530972456559539,0.000925862172152847,0.0022326151374727488,0.0006309613818302751,0.000736186804715544,0.00015096989227458835,0.0012318816734477878,0.0011185209732502699,0.0010841208277270198,0.0020999049302190542,0.0018017708789557219
33,0.0008894882048480213,0.0006771767511963844,0.0006675378535874188,0.00010426405788166448,0.0006318701198324561,5e-05,0.0003990471886936575,0.0006474682595580816,0.0008897745865397155,0.0007802048930898309,0.001969988690689206,0.0005397651111707091,0.000679920834954828,0.00010584783740341663,0.0010690902126953006,0.0009590364061295986,0.0009328601299785078,0.0018722913227975368,0.0014930092729628086
